CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,CH 11,CH 12,Suhu,Debit
1,1.5,0,12,0,1,0,0,2,0,0,0,28.9,65.271002
0,0,0,18,0,0,0,0,0,0,0,0,28.9,23.076784
2,1.5,0,22,0,0,8,3,0,2,3,0,28.9,16.512402
35,52,0,0,0,51,23,12,30,3,25,3,28.9,5.8380159
0,0,0,0,0,0,1,0.5,0,0,0,0,28.9,10.72512
0,0,37,0,0,0,0,0,0,0,0,0,28.55,5.8380159
0,0,2,0,0,0,0,0,0,0,0,0,28.55,3.7919025
0,0,13,0,0,0,0,0,0,0,0,0,28.55,38.226747
0,5.5,4,10,0,5,0,0,3,0,0,0,28.55,13.515196
0,23.5,5,9,6,22,0,24,19,4,0,0,28.55,2.0640503
0,5,0,11,9,4,24,12,3,0,13,0,28.55,65.271002
3,0,3,12,4,0,0,0,0,4,0,0,28.55,46.704127
2,45,1,19,3,43,4,5,39,0,8,0,28.55,16.512402
0,7.5,0,0,22,6,13,2,4,0,18,0,28.55,23.076784
0,0,0,0,0,0,0,0,0,0,0,0,28.55,16.512402
5,0,0,15,6,2,0,0,1,3,15,0,28.55,10.72512
0,0,0,0,1,0,0,9,0,0,0,0,28.55,5.8380159
27,0,0,11,7,0,9,31,5,3,15,5.6,28.55,5.8380159
0,0,0,0,0,0,0,0,0,0,0,0,28.55,2.0640503
0,0,0,0,0,5,0,0,0,0,0,0,28.55,18.3105
0,0,0,0,0,0,0,0,0,0,0,0,28.55,19.3167
0,0,0,0,0,10,0,0,1,2,0,0,28.55,23.076784
7,4.5,0,1,4,0,14,18,20,27,33,45,28.55,10.72512
0,14,0,0,1,32,0,0,4,9,0,0,28.55,55.729358
12,15,0,13,2,0,0,2,0,21,18,3.3,28.55,13.515196
0,39,5,32,4,0,45,0,23,3,8,0,28.55,65.271002
0,0,0,15,0,0,0,0,0,0,0,0,28.55,16.512402
0,0,0,0,0,0,0,0,0,0,0,0,28.55,17.6328
0,0,0,0,0,0,0,0,0,0,0,0,28.55,108.12157
0,0,1,2,0,0,6,0,0,0,0,0,28.55,46.704127
0,0,0,0,0,0,0,0,0,0,21,0,28.55,119.91049
3,0,1,8,2,0,0,3,0,2,18,3.3,28.55,46.704127
10,17,9,0,16,0,21,34,10,0,0,11.4,28.55,23.076784
0,11.5,0,0,4,0,0,8,8,0,0,0,28.55,10.72512
0,0,0,0,0,0,0,0,0,0,0,0,28.55,38.226747
0,0,0,0,0,0,0,0,0,0,0,0,28.55,23.076784
22,57,21,36,34,55,26,41,25,0,98,31.9,26.1,10.72512
4,2.5,0,4,2,2,0,2,9,4,15,0,26.1,0.729752
0,0,0,9,0,0,0,0,0,0,0,0,26.1,0.729752
1,0,0,0,2,0,0,7,0,2,0,0,26.1,0.729752
1,24.5,8,13,4,24,0,3,5,3,0,1.9,26.1,0.729752
0,11,3,9,27,10,21,18,2,6,10,6.2,26.1,18.4176
0,0,0,0,0,0,0,0,0,4,0,0,26.1,18.099
0,0,0,0,0,0,0,0,0,5,0,0,26.1,18.2817
0,0,0,0,0,0,0,0,0,0,0,0,26.1,11.7972
0,22,0,12,1,20,0,0,3,0,0,0,26.1,12.3732
0,0,0,0,0,0,0,0,0,18,0,0,26.1,12.2364
0,0,4,2,4,0,0,0,0,59,0,3.7,26.1,10.72512
4,20,2,7,26,19,20,0,0,0,0,9.5,26.1,16.2486
0,2,2,2,5,1,24,0,0,3,8,0,26.1,10.7334
0,0,0,0,0,0,0,0,0,2,15,11.4,26.1,9.7389
0,3,0,3,3,2,3,0,0,1,18,4.1,26.1,9.7389
24,23.5,2,10,15,23,48,14,0,22,45,9.6,26.1,9.4086
0,2.5,2,0,2,2,7,21,0,2,0,0,26.1,8.5563
8,12,0,29,18,10,15,8,0,0,0,0,26.1,9.3717
22,18.5,16,40,22,17,1,17,0,5,32,0,26.1,9.8802
0,0,0,0,0,0,0,0,0,0,0,0,26.1,9.6849
0,0,0,3,0,0,0,0,0,0,0,0,26.1,8.3628
0,0,0,0,0,0,0,0,0,0,0,0,26.1,7.4979
0,0,0,0,0,0,0,0,0,0,0,0,26.1,7.4979
0,14.5,2,0,0,0,0,0,0,0,0,0,26.1,6.7059
0,0,0,8,0,0,0,0,0,0,0,0,26.1,6.3081
16,25,1,0,2,0,9,5,0,0,0,0,26.1,5.8581
0,0,0,0,0,0,0,0,0,0,0,0,26.1,6.0462
0,0,0,0,0,0,0,0,0,0,0,0,26.1,6.0462
0,0,0,0,0,0,3,0,0,0,0,0,26.1,6.0462
0,11.5,2,0,0,10,12,0,4,0,0,0,28.8,5.6538
0,0,0,3,0,0,0,0,0,0,0,0,28.8,5.5467
0,3,2,38,0,2,0,0,0,0,13,0,28.8,6.0111
0,0,1,0,0,0,0,0,4,0,0,0,28.8,6.2784
0,0,3,5,0,0,0,0,0,0,18,0,28.8,6.7815
0,0,0,0,0,0,0,0,0,1,0,34.7,28.8,6.4125
0,6,1,0,0,5,0,0,0,0,0,0,28.8,5.8509
0,0,0,3,0,0,0,0,0,0,0,0,28.8,6.1353
0,0,0,0,0,0,0,0,0,0,0,0,28.8,6.6708
0,0,0,0,0,0,0,0,0,0,0,0,28.8,6.7491
0,0,0,3,0,0,0,0,0,0,0,0,28.8,6.8247
0,0,0,1,0,0,2,0,1,0,10,0,28.8,6.9003
0,0,2,0,0,0,0,0,3,0,0,0,28.8,7.1217
2,19,4,0,0,18,1,4,5,16,0,3.6,28.8,7.9578
0,0,0,0,0,0,0,0,2,0,8,0,28.8,5.742
0,0,0,3,0,0,0,0,0,0,0,0,28.8,6.2343
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.9436
0,0,0,0,0,18,0,0,0,0,0,0,28.8,6.8634
0,0,0,0,0,0,0,0,0,0,0,0,28.8,7.1343
0,0,0,0,0,0,0,0,0,0,0,0,28.8,6.8634
0,0,0,0,0,0,0,0,0,0,0,0,28.8,6.9498
0,0,0,0,0,0,0,0,0,0,0,0,28.8,6.1218
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.2128
0,0,0,2,1,0,0,7,0,0,0,0,28.8,5.9094
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.7996
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.6871
0,0,0,3,2,0,0,0,0,0,0,0,28.8,5.3946
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.4558
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.5134
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.5728
0,0,0,0,0,0,0,0,0,0,0,0,28.8,5.5134
0,0,0,0,0,0,0,0,0,0,0,0,25.35,5.274
0,0,0,0,0,0,0,0,0,0,0,0,25.35,5.3379
2,10.5,0,3,18,8,25,7,0,0,3,0,25.35,5.3991
0,0,0,0,0,0,0,0,0,0,0,0,25.35,5.2749
0,0,0,0,0,0,0,0,0,0,0,0,25.35,5.1489
0,0,0,0,0,0,0,0,0,0,0,0,25.35,4.3839
0,0,0,2,0,0,0,0,0,0,0,0,25.35,4.0698
0,0,2,0,0,0,0,0,0,0,0,0,25.35,3.6396
0,0,0,0,0,0,0,0,0,0,0,0,25.35,23.076784
0,0,0,0,0,0,0,0,0,0,0,0,25.35,8.3961
1,0,0,0,0,0,0,0,0,0,0,0,25.35,9.1971
0,0,0,14,0,0,0,0,0,0,0,0,25.35,65.271002
2,0,1,24,0,0,1,18,8,20,18,0,25.35,18.5508
8,0,5,3,0,0,0,27,15,13,23,0,25.35,17.2467
1,16,8,2,10,14,0,10,5,8,16,0,25.35,9.8667
1,0,0,0,8,0,3,2,0,0,22,0,25.35,8.4501
1,0,0,0,0,0,0,0,0,0,5,0,25.35,7.7031
0,0,0,0,0,0,0,0,0,0,0,0,25.35,7.5276
0,0,1,0,0,0,0,0,0,0,0,0,25.35,6.3612
0,0,0,0,0,0,0,0,0,0,0,0,25.35,5.9229
0,0,0,0,0,0,0,0,0,0,0,0,25.35,4.8834
0,0,0,0,0,0,0,0,0,0,0,0,25.35,4.7943
0,5.5,0,0,0,0,0,0,0,0,0,0,25.35,4.4586
0,0,0,0,0,0,0,0,0,0,0,0,25.35,4.6755
0,0,0,0,0,0,0,0,0,0,0,0,25.35,4.4577
0,0,2,0,0,0,0,0,0,0,0,0,25.35,4.5315
0,0,0,0,2,0,2,0,0,0,0,0,25.35,4.8834
0,0,0,2,0,0,0,0,0,0,0,0,25.35,4.7457
0,0,0,0,0,0,0,0,0,0,0,0,25.35,3.9879
0,0,2,8,0,0,0,0,5,0,0,0,25.35,4.1508
0,0,0,0,0,0,0,0,0,0,0,0,25.35,4.2291
15,4,0,0,0,3,2,0,0,0,0,9.6,29,5.4603
0,0,0,0,3,0,7,0,0,0,0,0,29,5.6979
0,0,0,4,0,0,4,0,0,0,0,0,29,5.2128
0,0,0,0,0,0,0,0,0,0,0,0,29,4.4586
8,0,0,0,0,0,0,3,0,0,7,0,29,4.3065
0,0,0,2,0,0,0,7,0,0,0,0,29,3.7296
6,0,2,0,0,0,2,0,0,0,0,5,29,5.2119
0,0,1,11,13,0,0,0,2,0,0,0,29,3.9879
0,23,11,28,17,21,0,0,51,36,35.2,3.4,29,3.8187
0,21,10,22,12,20,0,0,6,8,8,3,29,3.7305
6,7,0,14,16,6,0,4,6,22,15,32.3,29,3.9033
2,34,1,2,18,32,7,13,10,39,0,11.6,29,3.9879
0,0,0,0,0,0,0,0,0,0,0,0,29,4.6044
1,19,0,3,14,17,0,0,0,0,0,0,29,4.4586
0,0,0,0,0,0,0,0,0,0,0,0,29,4.3074
0,7,0,6,5,6,0,0,0,0,0,0,29,4.5315
0,0,0,0,0,0,0,0,0,0,0,0,29,4.6755
0,0,0,0,0,0,0,0,0,0,0,0,29,4.3839
0,0,0,0,0,0,0,0,0,0,0,0,29,4.8159
0,0,1,2,1,0,0,0,0,0,0,0,29,3.7305
0,9,2,38,6,0,2,0,0,0,0,0,29,4.4469
4,19,2,6,29,7,4,5,0,0,51,21.5,29,3.6621
0,17,1,0,1,0,0,0,0,0,0,0,29,3.7134
0,0,0,0,0,0,0,2,0,0,0,0,29,3.9879
0,6,0,2,12,0,0,0,0,0,0,0,29,3.9033
0,0,0,0,0,0,0,0,0,0,0,0,29,2.8161
0,0,0,4,0,0,0,0,0,0,0,0,29,3.5361
0,0,0,0,0,0,0,0,0,0,0,0,29,3.4938
0,0,0,0,0,0,0,0,0,0,0,0,29,4.0203
0,0,0,2,0,0,0,0,0,0,0,0,29,3.9447
0,12,2,0,14,11,8,0,4,15,15,0,26.3,5.8869
8,33,2,36,13,31,17,1,7,13,13,0,26.3,3.1725
20,10,3,39,21,9,4,1,6,0,5,0,26.3,3.8259
6,21,9,61,25,18,1,23,6,3,0,12.8,26.3,2.9187
3,0,2,6,0,0,0,25,8,0,0,0,26.3,3.1527
20,0,3,19,0,0,2,7,12,0,18,20,26.3,3.1068
15,19,8,0,18,17,19,2,17,48,47,38.7,26.3,3.6531
0,0,2,5,0,0,1,0,11,14,25,0,26.3,3.1536
6,21,3,29,9,19,38,4,9,0,30,10,26.3,3.7305
29,23,6,11,19,22,45,22,28,5,0,5.3,26.3,3.7683
4,16,2,30,14,15,29,17,35,3,27,0,26.3,3.3912
0,0,0,1,1,0,10,0,0,22,3,0,26.3,3.1491
1,41,3,47,0,39,0,0,0,6,0,0,26.3,5.6331
0,10,0,5,0,9,9,0,1,5,0,0,26.3,23.076784
0,0,0,2,0,0,0,0,0,0,0,0,26.3,5.2092
0,0,0,1,24,0,22,0,0,41,5,5.3,26.3,10.72512
64,12,2,12,14,11,2,22,19,56,58.2,54,26.3,16.512402
8,5,0,4,7,4,4,9,10,11,10,4.8,26.3,8.1588752
13,9,6,2,7,8,2,6,6,6,5,4.5,26.3,7.7481
13,1,5,5,4,1,8,15,0,0,0,0,26.3,16.512402
0,16,9,21,6,15,0,0,38,0,0,0,26.3,5.8380159
3,6,6,18,10,5,0,0,1,0,11,0,26.3,5.8380159
16,27,9,24,4,25,8,3,17,0,0,0,26.3,8.1216
22,36,3,21,65,35,2,44,11,1,0,14.5,26.3,7.3602
60,12,3,7,16,11,9,37,0,21,87,62,26.3,8.1588752
28,101,8,83,120,99,19,33,7,2,22,11,26.3,10.72512
9,17,2,85,17,16,13,1,6,3,3,0,26.3,5.8380159
29,7,0,8,10,6,3,0,0,0,5,0,26.3,10.72512
0,0,0,0,0,0,0,0,0,0,0,0,26.3,16.512402
0,0,0,0,0,0,0,0,0,0,0,0,26.3,38.226747
0,0,0,0,0,0,0,0,0,0,0,0,26.3,46.704127
0,0,0,18,0,0,0,0,0,0,0,0,27.6,13.515196
0,0,0,6,2,0,0,2,11,0,0,0,27.6,46.704127
16,18,19,0,23,16,10,0,33,0,0,0,27.6,10.72512
6,7,21,0,10,6,24,0,3,6,0,0,27.6,5.8380159
10,80,18,12,17,78,42,5,20,25,14,0,27.6,2.0640503
8,13,6,5,32,12,44,3,5,35,0,2,27.6,2.0640503
44,6,5,8,23,5,9,15,20,10,0,8,27.6,0.729752
6,5,1,0,0,4,9,5,7,18,8,10,27.6,0.729752
0,0,22,2,8,0,4,0,49,0,0,0,27.6,5.8380159
0,0,16,0,2,0,2,0,6,3,0,0,27.6,2.0640503
34,13,2,0,14,11,14,17,0,10,73,34.7,27.6,0.729752
2,32,27,0,3,30,4,4,35,13,12,8,27.6,5.8380159
2,0,2,8,4,0,35,1,18,12,0,0,27.6,10.72512
8,3,3,12,24,2,38,8,40,9,0,0,27.6,10.72512
27,21,7,28,6,20,9,25,55,31,78,50,27.6,5.8380159
19,3,18,5,18,2,3,32,16,10,33,12.5,27.6,23.076784
3,28,7,0,29,26,18,4,24,9,3,5.2,27.6,5.8380159
68,20,11,16,20,18,6,57,35,54,52,33.2,27.6,5.8380159
2,0,0,22,0,0,2,0,7,2,0,0,27.6,5.8380159
0,0,0,0,0,0,0,0,0,1,0,0,27.6,38.226747
6,37,9,17,21,35,22,15,0,18,36,6.8,27.6,16.512402
9,0,0,10,0,0,0,24,6,0,0,0,27.6,10.72512
51,100,27,36,109,98,81,36,18,4,4,0,27.6,38.226747
1,19,11,12,29,18,60,0,3,0,0,0,27.6,65.271002
5,31,16,18,19,30,50,6,4,5,5,2.8,27.6,65.271002
11,47,18,25,11,46,6,12,20,2,3,0,27.6,55.729358
22,27,25,40,46,25,17,54,21,0,28,0,27.6,46.704127
3,23,18,68,8,21,7,1,19,24,2,0,27.6,55.729358
28,90,26,8,95,89,51,46,19,6,32,0,27.6,55.729358
3,2,0,11,4,1,0,0,2,0,0,0,27.6,38.226747
0,4,0,17,0,3,0,0,0,0,0,0,27.55,16.512402
0,0,0,6,0,0,0,0,0,0,0,0,27.55,96.74651
0,0,0,10,0,0,0,0,0,0,0,0,27.55,46.704127
0,0,8,0,14,0,0,0,0,0,0,0,27.55,30.33522
14,0,3,6,4,0,5,3,33,0,38,0,27.55,23.076784
7,75,1,13,8,73,4,5,35,29,10,7.8,27.55,10.72512
3,15,29,0,23,14,55,0,8,1,2,9.3,27.55,8.1588752
0,6,0,0,11,5,9,0,35,0,0,0,27.55,8.1588752
5,14,0,0,26,13,1,21,4,0,0,0,27.55,38.226747
0,0,0,0,0,0,0,0,0,0,0,0,27.55,198.632
0,0,1,30,10,0,47,2,0,0,38,18.3,27.55,108.12157
17,34,31,45,7,32,1,0,16,0,0,0,27.55,46.704127
5,0,2,63,0,0,1,0,5,0,5,4,27.55,157.62643
10,62,29,32,43,60,47,1,9,0,30,30,27.55,55.729358
24,50,29,31,11,49,5,28,10,12,0,0,27.55,3.7919025
5,0,19,12,17,0,14,3,18,11,0,0,27.55,26.623449
37,0,21,17,3,0,2,22,5,21,0,0,27.55,19.703304
3,15,3,46,5,14,17,7,8,13,10,0,27.55,16.512402
0,0,0,0,0,0,0,0,0,0,0,0,27.55,10.72512
0,0,0,0,0,0,0,0,0,0,0,0,27.55,5.8380159
16,35,8,16,25,33,26,5,25,12,37,16,27.55,3.7919025
25,13,2,32,20,11,28,25,27,28,35,37.5,27.55,19.0674
5,2,0,0,7,2,9,2,4,4,22,3.5,27.55,5.8380159
12,13,11,18,15,12,7,14,8,47,32,66.3,27.55,5.8380159
13,2,0,12,0,1,1,10,0,31,48,0,27.55,2.0640503
5,0,2,22,0,0,1,17,0,2,13,19.4,27.55,16.512402
26,27,5,15,17,25,11,44,15,28,68,50,27.55,5.8380159
11,19,2,25,27,17,24,37,12,3,18,8.7,27.55,55.729358
110,152,51,68,92,150,145,116,90,44,39,49.3,27.55,75.302485
14,6,1,16,0,5,8,3,3,8,8,1.6,27.55,61.921509
0,0,0,0,0,0,0,0,0,0,0,0,27.55,580.18668
0,0,0,30,0,0,0,0,0,0,0,0,28.9,83.669427
10,0,1,42,12,0,6,31,0,0,21,16.2,28.9,51.893474
64,60,56,16,59,58,44,107,10,116,116,134.5,28.9,47.105288
0,0,0,10,0,0,0,0,0,3,0,0,28.9,42.474163
0,0,0,8,0,0,0,2,0,3,2,0,28.9,51.893474
3,0,0,0,0,0,0,1,0,7,8,15,28.9,21.89256
0,0,0,0,0,0,0,0,0,0,0,0,28.9,25.640871
0,0,0,0,3,0,0,0,0,0,0,0,28.9,18.347114
0,0,0,0,0,0,0,0,0,0,0,0,28.9,33.7058
0,0,0,0,0,0,0,0,0,0,0,0,28.9,25.640871
12,0,1,0,2,0,3,12,0,0,0,0,28.9,18.347114
0,0,0,0,0,0,0,0,0,0,0,0,28.9,21.89256
0,0,0,15,0,0,0,0,0,0,0,0,28.9,38.005618
0,0,0,28,0,0,0,0,0,0,0,4,28.9,189.93639
9,31,25,25,0,29,5,3,10,12,21.5,6,28.9,252.97029
13,47,0,30,75,45,21,11,7,11,0,12.5,28.9,72.523335
81,7,18,45,7,5,7,115,16,21,15,18,28.9,83.669427
82,0,2,52,25,0,105,83,0,13,0,23,28.9,51.893474
0,0,0,38,0,0,0,0,0,0,0,0,28.9,61.921509
6,62,18,46,38,60,10,9,63,0,0,0,28.9,33.7058
1,0,1,13,0,33,0,0,20,0,0,0,28.9,67.152653
7,0,17,25,44,11,7,12,11,0,5,13.9,28.9,42.474163
10,0,0,0,0,0,4,15,0,0,6,12.6,28.9,51.893474
34,3,1,10,1,0,2,54,0,0,2,0,28.9,56.83373
1,0,0,38,2,0,0,22,0,13,5,3.5,28.9,47.105288
10,19,5,42,14,21,11,14,15,33,23,15.3,28.9,56.83373
49,11,2,16,64,0,69,28,0,5,7,6.4,28.9,205.12697
6,13,1,8,16,4,3,10,2,4,0,1.5,28.9,78.03002
3,0,0,0,1,0,4,2,0,9,6,15.7,28.9,95.3344
23,27,1,0,63,0,89,5,0,18,8,2.1,28.9,286.67365
22,0,0,0,13,0,1,17,0,0,3,2,28.9,72.523335
17,35,1,6,24,33,16,8,4,0,12,8.5,27.99,61.921509
12,95,8,91,62,92,103,14,36,0,10,18,27.99,29.58161
5,0,6,5,1,0,1,3,6,0,4,1.2,27.99,72.523335
0,0,0,0,0,0,0,0,0,0,0,0,27.99,95.3344
8,0,0,14,7,0,1,17,2,31,33,40,27.99,146.77691
2,4,0,0,0,3,0,0,0,0,0,0,27.99,205.12697
9,2,7,2,2,2,3,0,41,0,45,53.7,27.99,107.49612
68,50,7,38,47,48,38,124,26,0,75,127.9,27.99,95.3344
62,3,1,8,33,2,5,76,10,0,100,44,27.99,205.12697
19,36,8,41,20,34,17,18,33,0,15,10,27.99,189.93639
24,39,2,7,44,36,32,8,4,0,12,7,27.99,56.83373
90,0,0,7,4,0,3,25,0,0,27,15.3,27.99,89.438505
77,46,3,32,37,44,56,53,51,0,7,13,27.99,107.49612
3,4,1,13,8,3,3,11,7,0,25,19.9,27.99,72.523335
1,0,0,3,0,0,0,0,0,0,9,13.8,27.99,83.669427
10,0,0,34,35,0,0,13,0,0,25,3.8,27.99,61.921509
0,0,0,0,0,0,5,0,0,0,0,0,27.99,72.523335
34,9,1,11,17,8,18,44,0,0,0,16,27.99,95.3344
28,0,0,0,10,0,5,22,2,0,47,10,27.99,67.152653
0,0,0,0,1,0,0,0,0,0,0,0,27.99,189.93639
0,0,0,3,0,0,0,0,0,0,0,0,27.99,133.23387
0,0,0,0,0,0,0,0,0,0,0,0,27.99,434.7591
4,85,2,10,15,80,78,2,0,7,0,7.9,27.99,252.97029
23,33,0,3,13,30,32,38,40,13,76,18,27.99,72.523335
81,63,0,35,182,59,54,78,3,41,23,39.3,27.99,78.03002
54,79,0,92,73,75,59,53,64,59,65,43.5,27.99,56.83373
2,2,0,0,2,2,2,0,9,36,12,11,27.99,133.23387
8,6,0,5,9,5,6,1,7,11,14,9.5,27.99,72.523335
52,38,0,95,43,36,32,113,28,91,55,122.3,29.49,95.3344
0,0,0,35,2,0,1,4,0,8,20,7.2,29.49,61.921509
85,34,0,0,26,32,38,108,10,34,54,66.6,29.49,72.523335
52,0,0,30,0,0,0,44,0,59,25,4.7,29.49,107.49612
13,3,0,35,22,2,2,35,0,8,60,55.5,29.49,67.152653
7,9,0,31,21,8,4,23,0,31,26,30.5,29.49,78.03002
4,4,0,8,7,3,1,3,0,15,10,7,29.49,72.523335
0,0,0,9,0,0,0,0,0,0,0,0,29.49,61.921509
0,6,0,5,1,5,0,0,0,0,0,0,29.49,133.23387
0,0,0,0,0,0,0,0,0,4,0,36.2,29.49,42.474163
0,19,0,0,13,17,2,0,0,0,0,1.8,29.49,25.640871
0,0,0,0,0,0,0,0,0,0,0,0,29.49,29.58161
0,0,0,0,0,0,0,0,0,0,0,0,29.49,25.640871
42,0,0,0,0,0,0,26,0,0,0,0,29.49,42.474163
1,0,0,0,0,0,0,0,0,19,8,7.5,29.49,56.83373
0,0,1,5,0,0,0,0,10,0,0,0,29.49,38.005618
4,64,8,0,66,62,9,18,17,0,0,0,29.49,51.893474
1,5,0,3,12,4,1,0,0,0,17,37.5,29.49,33.7058
0,24,3,0,0,23,43,0,12,12,0,23.3,29.49,38.005618
0,30,4,20,0,28,4,0,36,7,0,0,29.49,25.640871
8,20,2,12,0,18,2,7,18,8,0,29.7,29.49,42.474163
2,5,2,6,7,4,38,4,7,5,9,0,29.49,175.14048
6,0,1,10,31,0,6,0,4,0,8,0,29.49,72.523335
28,0,1,0,2,0,0,0,4,33,35,6.9,29.49,51.893474
42,26,18,35,5,25,62,53,14,9,6,11,29.49,67.152653
0,0,4,72,3,0,2,0,11,14,5,15,29.49,175.14048
0,0,0,0,0,0,0,0,0,0,0,0,29.49,67.152653
3,7,2,15,3,6,2,4,5,28,0,65.7,29.49,42.474163
38,95,2,0,86,92,69,31,33,44,35,36.5,29.49,61.921509
0,0,0,0,2,0,0,0,0,0,0,0,29.49,61.921509
0,0,0,0,0,0,0,0,0,0,0,0,29.49,56.83373
12,6,2,9,5,5,7,42,6,5,0,12.8,28.86,72.523335
3,6,2,0,4,5,2,0,0,0,0,1.7,28.86,33.7058
4,10,3,6,2,8,24,5,15,11,0,0,28.86,38.005618
2,46,3,16,43,43,21,0,8,13,0,3.2,28.86,38.005618
3,0,0,12,0,0,1,2,0,3,7,1.1,28.86,25.640871
23,3,3,5,3,3,9,0,6,18,9,16.7,28.86,29.58161
13,8,4,0,3,7,12,5,17,0,5,7.2,28.86,25.640871
0,0,0,0,0,0,0,0,0,0,0,0,28.86,38.005618
0,0,0,0,0,0,0,0,0,0,0,0,28.86,21.89256
9,7,0,10,8,6,0,9,8,9,30,23.8,28.86,18.347114
8,0,0,5,0,0,9,1,0,11,3,2.7,28.86,33.7058
0,0,0,0,0,0,0,4,0,0,0,0,28.86,18.347114
0,0,0,0,27,0,0,0,0,0,0,1.8,28.86,21.89256
10,21,21,13,0,19,9,10,18,16,7,2.1,28.86,21.89256
2,0,0,23,0,0,0,0,0,0,0,0,28.86,42.474163
0,0,0,0,0,0,0,0,0,0,0,0,28.86,25.640871
3,9,1,0,9,8,0,7,12,22,44,4.7,28.86,33.7058
18,0,2,0,12,0,16,0,0,34,24,22.8,28.86,25.640871
0,0,0,9,0,0,0,0,0,0,0,0,28.86,25.640871
2,0,0,0,0,0,0,0,0,0,0,0,28.86,29.58161
0,0,0,0,0,0,0,0,0,53,27,19.1,28.86,21.89256
0,0,2,2,0,0,0,0,12,0,0,0,28.86,38.005618
0,0,0,0,0,0,0,0,0,4,0,0,28.86,33.7058
0,0,1,0,22,0,34,0,0,16,0,5.4,28.86,42.474163
27,0,0,0,4,0,10,13,0,0,0,0,28.86,33.7058
0,0,0,6,3,0,5,0,0,0,0,0,28.86,72.523335
13,33,4,25,13,30,42,5,13,2,0,0,28.86,51.893474
0,0,0,14,0,0,0,0,8,0,0,0,28.86,21.89256
1,5,4,39,0,4,0,0,51,0,0,0,28.86,51.893474
0,12,2,11,1,10,1,0,6,17,5,2.3,28.86,38.005618
2,30,1,25,27,28,19,2,20,38,27,14.8,29.17,29.58161
0,0,2,11,5,0,0,0,28,0,0,0,29.17,51.893474
0,0,0,2,0,0,0,0,8,0,0,0,29.17,56.83373
13,0,1,24,4,0,67,0,0,0,0,0,29.17,61.921509
24,77,0,10,24,75,18,11,23,3,0,0,29.17,72.523335
6,11,0,6,3,10,25,21,25,11,0,0,29.17,47.105288
3,0,1,14,0,0,2,5,5,0,0,0,29.17,61.921509
0,0,0,0,0,0,0,0,0,0,0,0,29.17,56.83373
4,30,3,12,26,29,44,8,3,0,0,0,29.17,21.89256
0,0,0,0,0,0,1,0,5,0,0,0,29.17,15.016884
0,0,0,2,0,0,0,0,0,0,0,0,29.17,18.347114
0,0,0,0,0,0,0,0,0,0,0,0,29.17,15.016884
0,0,0,0,1,0,0,0,0,0,0,0,29.17,11.9168
0,0,0,0,0,0,0,0,0,0,0,0,29.17,11.9168
0,0,0,0,0,0,0,0,0,0,0,0,29.17,6.4866843
0,0,0,0,0,0,0,0,0,0,0,0,29.17,4.213225
2,0,0,0,0,0,0,0,0,0,0,0,29.17,6.4866843
0,0,0,0,0,0,0,0,0,0,0,0,29.17,9.0654169
0,0,0,0,0,0,0,0,0,0,0,0,29.17,2.2933892
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,3,0,0,3,2.7,29.17,13.148
0,0,0,0,0,0,0,0,0,0,0,0,29.17,13.511
0,0,0,0,0,0,0,0,0,0,0,0,29.17,13.168
0,0,0,0,0,0,0,0,0,0,0,0,29.17,13.525
0,0,0,0,0,0,0,0,0,0,0,0,29.17,13.302
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,29.17,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,28.81,0.8108355
0,4,1,0,1,3,6,0,0,0,0,0,28.81,0.8108355
0,0,1,0,0,0,0,0,0,0,0,0,28.81,0.8108355
0,0,0,0,0,0,0,0,0,0,0,0,28.81,12.462
0,0,1,0,25,0,0,0,0,0,0,0,28.81,13.446
0,64,8,7,0,62,11,0,0,0,0,0,28.81,13.704
6,4,2,2,4,3,8,5,19,9,10,2,28.81,13.602
0,0,3,11,0,0,0,0,5,0,0,0,28.81,13.635
0,0,0,0,0,0,0,0,0,0,0,0,28.81,9.0654169
0,0,0,0,0,0,0,0,0,0,0,0,28.81,9.0654169
0,0,0,0,0,0,0,0,0,0,0,0,28.81,11.9168
0,12,8,2,17,10,0,0,4,0,0,0,28.81,18.347114
0,0,0,0,0,0,0,0,0,0,0,0,28.81,9.0654169
0,0,0,0,0,0,0,0,0,0,0,0,28.81,0.8108355
